NAME_ENGL,ISO3_CODE,pillar_num,pillar_txt,type,title,url,version,filename,icon
Ireland,IRL,3,Responsibility and sustainability,⌕ Analysis,⌕ Platform regulation & rights,https://www.iccl.ie/wp-content/uploads/2024/05/ICCL-Submission-Online-Safety-Code-2024.pdf,2,NA,⌕
Israel,ISR,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/israel/freedom-net/2024,2,NA,⌕
Italy,ITA,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/italy/freedom-net/2024,NA,NA,⌕
Jamaica,JAM,3,Inclusive and Affordable Access to the Internet,¶ Source,¶ National Broadband Initiative (Jamaica),"https://jis.gov.jm/over-620-educational-institutions-now-have-internet-access-via-the-national-broadband-initiative/#:~:text=The%20national%20broadband%20network%20aims,speed%20as%20a%20basic%20requirement.",1,NA,¶
Japan,JPN,3,Inclusive and Affordable Access to the Internet,¶ Source,¶ Giga School Program (Japan),https://www.japantimes.co.jp/2021/03/22/special-supplements/japans-giga-school-program-equips-students-digital-society/,1,NA,¶
Japan,JPN,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/japan/freedom-net/2024,2,NA,⌕
Kazakhstan,KAZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Internet Landscape (Kazakhstan),https://www.internetsociety.org/resources/doc/2025/kazakhstan-internet-landscape/,1,NA,⌕
Kenya,KEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/KE,2,NA,⌕
Kenya,KEN,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/KE,2,NA,⌕
Kenya,KEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-kenya,2,NA,⌕
Kenya,KEN,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/kenya/freedom-net/2024,2,NA,⌕
Kenya,KEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Kenya,KEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Kenya,KEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Kenya,KEN,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Kenya,KEN,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Kenya,KEN,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Kenya,KEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Kenya,KEN,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Kenya,KEN,3,Responsibility and sustainability,⚑ Project,⚑ Ajira Digital (Kenya),NA,1,KEN-2,⚑
Kenya,KEN,3,Responsibility and sustainability,¶ Source,¶ Data Protection Act (Kenya),https://www.kentrade.go.ke/wp-content/uploads/2022/09/Data-Protection-Act-1.pdf,1,NA,¶
Kenya,KEN,2,Rights and freedoms,¶ Source,¶ Data Protection Act (Kenya),https://www.kentrade.go.ke/wp-content/uploads/2022/09/Data-Protection-Act-1.pdf,1,NA,¶
Kenya,KEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ IMRS Infrastructure (Kenya),NA,1,KEN-1,⌕
Kenya,KEN,4,Trust and resilience,⌕ Analysis,⌕ IMRS Infrastructure (Kenya),NA,1,KEN-1,⌕
Kenya,KEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Digital transformation journey,https://researchictafrica.net/research/digital-africa-post-the-pandemic-kenya-report/,3,NA,⌕
Kosovo,XKX,1,Connectivity and infrastructure,⌕ Analysis,⌕ Rural Broadband Program (Kosovo),NA,1,XKX-1,⌕
Latvia,LVA,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/latvia/freedom-net/2024,2,NA,⌕
Lesotho,LSO,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/LS,3,NA,⌕
Lesotho,LSO,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/LS,3,NA,⌕
Lesotho,LSO,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Lesotho,LSO,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Lesotho,LSO,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Lesotho,LSO,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Lesotho,LSO,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Lesotho,LSO,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Lesotho,LSO,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Lesotho,LSO,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Liberia,LBR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/LR,3,NA,⌕
Liberia,LBR,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/LR,3,NA,⌕
Liberia,LBR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Liberia,LBR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Liberia,LBR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Liberia,LBR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Liberia,LBR,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Liberia,LBR,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Liberia,LBR,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Liberia,LBR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Libya,LBY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/LY,3,NA,⌕
Libya,LBY,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/LY,3,NA,⌕
Libya,LBY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Libya,LBY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Libya,LBY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Libya,LBY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Libya,LBY,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Libya,LBY,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Libya,LBY,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Libya,LBY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Lithuania,LTU,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/lithuania/freedom-net/2024,2,NA,⌕
Luxembourg,LUX,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/luxembourg/freedom-net/2024,2,NA,⌕
Madagascar,MDG,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/MG,3,NA,⌕
Madagascar,MDG,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/MG,3,NA,⌕
Madagascar,MDG,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Madagascar,MDG,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Madagascar,MDG,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Madagascar,MDG,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Madagascar,MDG,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Madagascar,MDG,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Madagascar,MDG,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Madagascar,MDG,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Malawi,MWI,1,Connectivity and infrastructure,⚑ Project,⚑ Digital Foundations Project (Malawi),NA,1,MWI-1,⚑
Malawi,MWI,3,Responsibility and sustainability,⚑ Project,⚑ Digital Foundations Project (Malawi),NA,1,MWI-1,⚑
Malawi,MWI,1,Connectivity and infrastructure,⚑ Project,⚑ Internet for Schools (Malawi),https://www.isocfoundation.org/story/a-sustainable-internet-for-schools-and-communities-in-rural-malawi/?utm_source=Internet+Society+Foundation&utm_campaign=2bb660c9fd-Malawi+Connectivity+in+Schools+and+Communities&utm_medium=email&utm_term=0_c552f5914f-b6a0c025fd-295558862,1,NA,⚑
Malawi,MWI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/MW,3,NA,⌕
Malawi,MWI,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/MW,3,NA,⌕
Malawi,MWI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Malawi,MWI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Malawi,MWI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Malawi,MWI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Malawi,MWI,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Malawi,MWI,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Malawi,MWI,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Malawi,MWI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Malaysia,MYS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/MY,2,NA,⌕
Malaysia,MYS,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/MY,2,NA,⌕
Malaysia,MYS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-malaysia,2,NA,⌕
Malaysia,MYS,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/malaysia/freedom-net/2024,2,NA,⌕
Malaysia,MYS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Malaysia,MYS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Malaysia,MYS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Malaysia,MYS,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Malaysia,MYS,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Malaysia,MYS,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Malaysia,MYS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Malaysia,MYS,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Maldives,MDV,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital Climate Data (Maldives),NA,1,MDV-1,⌕
Mali,MLI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/ML,3,NA,⌕
Mali,MLI,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/ML,3,NA,⌕
Mali,MLI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Mali,MLI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Mali,MLI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Mali,MLI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Mali,MLI,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Mali,MLI,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Mali,MLI,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Mali,MLI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Mauritania,MRT,1,Connectivity and infrastructure,⌕ Analysis,⌕ West Africa Regional Communications Infrastructure (Mauritania),NA,1,MRT-1,⌕
Mauritania,MRT,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/MR,3,NA,⌕
Mauritania,MRT,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/MR,3,NA,⌕
Mauritania,MRT,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Mauritania,MRT,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Mauritania,MRT,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Mauritania,MRT,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Mauritania,MRT,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Mauritania,MRT,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Mauritania,MRT,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Mauritania,MRT,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Mauritius,MUS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/MU,3,NA,⌕
Mauritius,MUS,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/MU,3,NA,⌕
Mauritius,MUS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Mauritius,MUS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Mauritius,MUS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Mauritius,MUS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Mauritius,MUS,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Mauritius,MUS,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Mauritius,MUS,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Mauritius,MUS,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Mexico,MEX,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/MX,2,NA,⌕
Mexico,MEX,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/MX,2,NA,⌕
Mexico,MEX,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-mexico,2,NA,⌕
Mexico,MEX,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/mexico/freedom-net/2024,2,NA,⌕
Mexico,MEX,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Mexico,MEX,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Mexico,MEX,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Mexico,MEX,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Mexico,MEX,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Mexico,MEX,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Mexico,MEX,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Mexico,MEX,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Mexico,MEX,2,Rights and freedoms,⌕ Analysis,⌕ Freedom of expression & access to information online,https://articulo19.org/barrerasinformativas/,NA,NA,⌕
Mexico,MEX,1,Connectivity and infrastructure,⚑ Project,⚑ Internet Para Todos (Mexico),https://www.cfe.mx/internet-para-todos/pages/default.aspx,1,NA,⚑
Mexico,MEX,4,Trust and resilience,⚑ Project,⚑ Multistakeholder Cooperation (Mexico),NA,1,MEX-1,⚑
Mexico,MEX,3,Responsibility and sustainability,⌕ Analysis,⌕ AI & surveillance,https://r3d.mx/wp-content/uploads/NNVLC_-_digital.pdf,3,NA,⌕
Mexico,MEX,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity policy,https://r3d.mx/wp-content/uploads/informe_conectividad.pdf,3,NA,⌕
Mexico,MEX,3,Responsibility and sustainability,⌕ Analysis,⌕ Cybersecurity legislation & criminalisation,https://r3d.mx/wp-content/uploads/Informe-Ciberseguridad-digital.pdf,3,NA,⌕
Mongolia,MNG,3,Responsibility and sustainability,⚑ Project,⚑ Smart Government Project (Mongolia),NA,1,MNG-1,⚑
Morocco,MAR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/MA,2,NA,⌕
Morocco,MAR,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/MA,2,NA,⌕
Morocco,MAR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-morocco,2,NA,⌕
Morocco,MAR,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/morocco/freedom-net/2024,2,NA,⌕
Morocco,MAR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Morocco,MAR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Morocco,MAR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Morocco,MAR,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Morocco,MAR,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Morocco,MAR,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Morocco,MAR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Morocco,MAR,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Mozambique,MOZ,3,Responsibility and sustainability,⚑ Project,⚑ Digital Governance and Economy Project (Mozambique),NA,1,MOZ-1,⚑
Mozambique,MOZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/MZ,3,NA,⌕
Mozambique,MOZ,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/MZ,3,NA,⌕
Mozambique,MOZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Mozambique,MOZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Mozambique,MOZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Mozambique,MOZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Mozambique,MOZ,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Mozambique,MOZ,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Mozambique,MOZ,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Mozambique,MOZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Namibia,NAM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/NA,3,NA,⌕
Namibia,NAM,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/NA,3,NA,⌕
Namibia,NAM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Namibia,NAM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Namibia,NAM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
